"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Seated Cable Row - V Grip (Cable)",,"Close grip (reverse)",1,"normal",85,15,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Seated Cable Row - V Grip (Cable)",,"Close grip (reverse)",2,"normal",100,11,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Preacher Curl (Dumbbell)",,"",0,"normal",15,30,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Preacher Curl (Dumbbell)",,"",1,"normal",15,30,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Preacher Curl (Dumbbell)",,"",2,"normal",15,30,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Preacher Curl (Dumbbell)",,"",3,"dropset",7.5,20,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Behind the Back Curl (Cable)",,"",0,"normal",40,16,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Behind the Back Curl (Cable)",,"",1,"normal",50,11,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Behind the Back Curl (Cable)",,"",2,"normal",50,12,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Behind the Back Curl (Cable)",,"",3,"dropset",30,6,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Hammer Curl (Cable)",,"",0,"normal",45,15,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Hammer Curl (Cable)",,"",1,"dropset",25,12,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Hammer Curl (Cable)",,"",2,"normal",50,12,,,
"Pull","Aug 4, 2026, 5:48 PM","Aug 4, 2026, 7:15 PM","","Hammer Curl (Cable)",,"",3,"dropset",25,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Stretching",,"",0,"normal",,,,247,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Push Up",,"- slow & controlled",0,"normal",,30,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Chest Fly (Machine)",,"",0,"normal",75,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Chest Fly (Machine)",,"",1,"normal",90,12,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Chest Fly (Machine)",,"",2,"normal",90,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Chest Fly (Machine)",,"",3,"dropset",67.5,9,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Incline Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,12,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,12,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Pushdown",,"V bar",0,"normal",50,18,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Pushdown",,"V bar",1,"normal",60,18,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Pushdown",,"V bar",2,"normal",65,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Low Cable Fly Crossovers",,"",0,"normal",40,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Low Cable Fly Crossovers",,"",1,"normal",40,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Low Cable Fly Crossovers",,"",2,"dropset",20,12,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Lateral Raise (Cable)",,"hard asf tension",0,"normal",20,15,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Lateral Raise (Cable)",,"hard asf tension",1,"normal",30,7,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Lateral Raise (Cable)",,"hard asf tension",2,"dropset",20,7,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Lateral Raise (Cable)",,"hard asf tension",3,"normal",20,9,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Lateral Raise (Cable)",,"hard asf tension",4,"dropset",10,9,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Extension (Cable)",,"",0,"normal",15,30,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Extension (Cable)",,"",1,"normal",15,30,,,
"Push","Aug 3, 2026, 6:36 PM","Aug 3, 2026, 7:51 PM","","Triceps Extension (Cable)",,"",2,"normal",15,30,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Stretching",,"- Fingertip holds",0,"normal",,,,233,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Handstand Hold",,"Chest to wall (supported)",0,"normal",,,,20,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Handstand Hold",,"Chest to wall (supported)",1,"normal",,,,30,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Handstand Hold",,"Chest to wall (supported)",2,"normal",,,,40,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Handstand Hold",,"Chest to wall (supported)",3,"normal",,,,40,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Pike Pushup",,"",0,"normal",,18,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,40,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lateral Raise (Cable)",,"",1,"normal",20,38,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lateral Raise (Cable)",,"",2,"normal",20,36,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lateral Raise (Cable)",,"",3,"dropset",10,24,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Dead Hang",,"",0,"normal",,,,42,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Dead Hang",,"",1,"normal",,,,50,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Pull Up",,"- Chest to bar",0,"normal",,14,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Pull Up",,"- Chest to bar",1,"normal",,12,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lat Pulldown",,"",0,"normal",35,32,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lat Pulldown",,"",1,"normal",45,28,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Single Arm Lat Pulldown",,"",2,"normal",45,30,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",65,15,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",71.5,12,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Chest Supported Incline Row (Dumbbell)",,"Machine",0,"warmup",40,12,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Chest Supported Incline Row (Dumbbell)",,"Machine",1,"normal",50,12,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Chest Supported Incline Row (Dumbbell)",,"Machine",2,"normal",50,12,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",25,30,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",30,25,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",30,25,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Dead Hang",,"",0,"normal",,,,38,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,18,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",40,15,,,
"Back & Calis.","Aug 1, 2026, 5:47 PM","Aug 1, 2026, 7:41 PM","W, 365 days in","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",35,18,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Stretching",,"",0,"normal",,,,245,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Push Up",,"1st - Wrist Pushups
2nd - Fingertip Pushups",0,"normal",,25,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Push Up",,"1st - Wrist Pushups
2nd - Fingertip Pushups",1,"normal",,12,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Chest Fly (Machine)",,"",0,"warmup",60,18,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Chest Fly (Machine)",,"",1,"normal",90,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Chest Fly (Machine)",,"",2,"normal",97.5,12,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Chest Fly (Machine)",,"",3,"dropset",60,12,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Bench Press (Dumbbell)",,"- slow & controlled",0,"normal",40,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Bench Press (Dumbbell)",,"- slow & controlled",1,"normal",50,12,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Bench Press (Dumbbell)",,"- slow & controlled",2,"normal",50,12,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Low Cable Fly Crossovers",,"",0,"normal",30,18,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Low Cable Fly Crossovers",,"",1,"normal",40,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Low Cable Fly Crossovers",,"",2,"dropset",20,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Low Cable Fly Crossovers",,"",3,"normal",40,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Low Cable Fly Crossovers",,"",4,"dropset",20,15,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Dead Hang",,"",0,"normal",,,,45,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Stretching",,"Calisthenics

1. Wrist circles – 20 each way
2. Palm rocks – 15
3. Back-of-hand rocks – 15
4. Fingertip holds – 20 sec × 2",0,"normal",,,,512,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Decline Crunch (Weighted)",,"",0,"normal",10,20,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Decline Crunch (Weighted)",,"",1,"normal",15,20,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Russian Twist (Bodyweight)",,"Hanging - Windshield Wipers",0,"normal",,14,,,
"Chest & Core","Jul 31, 2026, 6:34 PM","Jul 31, 2026, 7:34 PM","W, calisthenics started","Russian Twist (Bodyweight)",,"Hanging - Windshield Wipers",1,"normal",,10,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Stretching",,"",0,"normal",,,,221,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Incline Curl (Dumbbell)",,"Last set - lower angle",0,"normal",25,15,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Incline Curl (Dumbbell)",,"Last set - lower angle",1,"normal",30,10,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Incline Curl (Dumbbell)",,"Last set - lower angle",2,"dropset",15,8,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Incline Curl (Dumbbell)",,"Last set - lower angle",3,"normal",25,10,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Incline Curl (Dumbbell)",,"Last set - lower angle",4,"dropset",15,3,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Overhead Triceps Extension (Cable)",,"V bar",0,"normal",45,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Overhead Triceps Extension (Cable)",,"V bar",1,"normal",55,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Overhead Triceps Extension (Cable)",,"V bar",2,"normal",65,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Bicep Curl (Cable)",,"",0,"normal",40,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Bicep Curl (Cable)",,"",1,"normal",55,15,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Bicep Curl (Cable)",,"",2,"normal",50,15,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Bicep Curl (Cable)",,"",3,"dropset",35,9,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,30,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,30,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,36,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Reverse Curl (Barbell)",,"Preacher",0,"normal",15,15,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Reverse Curl (Barbell)",,"Preacher",1,"normal",15,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Reverse Curl (Barbell)",,"Preacher",2,"normal",15,18,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Palms Up Wrist Curl",,"Machine",0,"normal",25,20,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Palms Up Wrist Curl",,"Machine",1,"normal",25,22,,,
"Arms","Jul 30, 2026, 6:02 PM","Jul 30, 2026, 7:22 PM","","Seated Palms Up Wrist Curl",,"Machine",2,"normal",25,25,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Stretching",,"",0,"normal",,,,390,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Lunge (Barbell)",,"",0,"normal",25,26,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Lunge (Barbell)",,"",1,"normal",30,26,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Lunge (Barbell)",,"",2,"normal",30,24,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Hip Adduction (Machine)",0,"",0,"normal",70,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Hip Adduction (Machine)",0,"",1,"normal",70,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Hip Abduction (Machine)",0,"",0,"normal",70,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Hip Abduction (Machine)",0,"",1,"normal",70,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Extension (Machine)",,"",0,"warmup",55,20,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Extension (Machine)",,"",1,"normal",75,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Extension (Machine)",,"",2,"normal",85,12,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Extension (Machine)",,"",3,"dropset",60,8,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Seated Leg Curl (Machine)",,"Ham tore ig 😱😱",0,"normal",55,18,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Seated Leg Curl (Machine)",,"Ham tore ig 😱😱",1,"normal",70,15,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Seated Leg Curl (Machine)",,"Ham tore ig 😱😱",2,"normal",70,7,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Press (Machine)",,"",0,"normal",130,18,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Leg Press (Machine)",,"",1,"normal",160,18,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Standing Calf Raise (Smith)",,"",0,"warmup",40,18,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Standing Calf Raise (Smith)",,"",1,"normal",60,18,,,
"Legs","Jul 29, 2026, 6:14 PM","Jul 29, 2026, 7:26 PM","solo wk, W - low energy high sweat","Standing Calf Raise (Smith)",,"",2,"normal",65,18,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Stretching",,"",0,"normal",,,,226,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Pull Up",,"",0,"normal",,20,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Pull Up (Weighted)",,"",0,"normal",10,7,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Pull Up (Weighted)",,"",1,"normal",10,7,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Chin Up",,"",0,"normal",,18,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Landmine Row",,"",0,"normal",55,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Landmine Row",,"",1,"normal",70,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Landmine Row",,"",2,"normal",80,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Seated Cable Row - V Grip (Cable)",,"Close grip",0,"normal",70,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Seated Cable Row - V Grip (Cable)",,"Close grip",1,"normal",80,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Seated Cable Row - V Grip (Cable)",,"Close grip",2,"normal",80,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Chest Supported Incline Row (Dumbbell)",0,"Dumbell",0,"normal",30,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Chest Supported Incline Row (Dumbbell)",0,"Dumbell",1,"normal",30,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Chest Supported Incline Row (Dumbbell)",0,"Dumbell",2,"normal",30,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Chest Supported Incline Row (Dumbbell)",0,"Dumbell",3,"dropset",20,8,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Kelso Shrugs",0,"Dumbell",0,"normal",30,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Kelso Shrugs",0,"Dumbell",1,"normal",30,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",52.5,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Preacher Curl (Dumbbell)",,"",0,"normal",15,24,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Preacher Curl (Dumbbell)",,"",1,"normal",15,24,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Preacher Curl (Dumbbell)",,"",2,"normal",12.5,36,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Curl (Cable)",1,"",0,"normal",40,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Curl (Cable)",1,"",1,"normal",40,15,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Curl (Cable)",1,"",2,"dropset",20,12,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Back Extension (Hyperextension)",1,"",0,"normal",,25,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Back Extension (Hyperextension)",1,"",1,"normal",,25,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Wrist Curl (Barbell)",2,"",0,"normal",30,25,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Wrist Curl (Barbell)",2,"",1,"normal",30,25,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Behind the Back Wrist Curl (Barbell)",2,"",2,"normal",30,25,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Toes to Bar",2,"",0,"normal",,14,,,
"Pull","Jul 28, 2026, 5:42 PM","Jul 28, 2026, 7:27 PM","","Toes to Bar",2,"",1,"normal",,7,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Stretching",,"",0,"normal",,,,339,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Chest Fly (Machine)",,"",0,"warmup",67.5,18,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Chest Fly (Machine)",,"",1,"normal",82.5,15,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Chest Fly (Machine)",,"",2,"normal",90,12,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Chest Fly (Machine)",,"",3,"dropset",60,8,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Incline Bench Press (Dumbbell)",,"Last set - supported",0,"warmup",40,15,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Incline Bench Press (Dumbbell)",,"Last set - supported",1,"normal",60,15,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Incline Bench Press (Dumbbell)",,"Last set - supported",2,"normal",70,4,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Triceps Rope Pushdown",,"",0,"normal",35,20,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Triceps Rope Pushdown",,"",1,"normal",40,20,,,
"Push","Jul 27, 2026, 6:26 PM","Jul 27, 2026, 7:50 PM","W, supported 70kgs incline db press (right shoulder is fcked)","Triceps Rope Pushdown",,"",2,"normal",50,15,,,
